x z pitch q0 q1 q2 q3 q4 q5 q6 q7 q8 q9 q10 q11 dq0 dq1 dq2 dq3 dq4 dq5 dq6 dq7 dq8 dq9 dq10 dq11 roll 
19.2855 0.28 0 0 -0.661696 1.6748 0 -1.33639 2.07951 0 -1.33639 2.07951 0 -0.661696 1.6748 0 -28.2324 9.52269 0 14.8136 22.4648 0 14.8136 22.4648 0 -28.2324 9.52269 0 
19.295 0.28 0 0 -0.717631 1.6899 0 -1.29679 2.11628 0 -1.29679 2.11628 0 -0.717631 1.6899 0 -27.9676 7.55157 0 19.7953 18.3865 0 19.7953 18.3865 0 -27.9676 7.55157 0 
19.3044 0.28 0 0 -0.772591 1.70085 0 -1.24712 2.14362 0 -1.24712 2.14362 0 -0.772591 1.70085 0 -27.4802 5.47376 0 24.8371 13.67 0 24.8371 13.67 0 -27.4802 5.47376 0 
19.3138 0.28 0 0 -0.82612 1.70748 7.31104e-17 -1.18796 2.16049 -7.31104e-17 -1.18796 2.16049 0 -0.82612 1.70748 0 -26.7647 3.31692 3.65552e-14 29.5796 8.43257 -3.65552e-14 29.5796 8.43257 0 -26.7647 3.31692 0 
19.3233 0.28 0 0 -0.877765 1.7097 0 -1.12065 2.16619 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -25.8224 1.11122 -3.65552e-14 33.654 2.85112 3.65552e-14 33.654 2.85112 0 -25.8224 1.11122 0 
19.3327 0.28 0 0 -0.927091 1.70748 0 -1.04712 2.16049 0 -1.04712 2.16049 0 -0.927091 1.70748 0 -24.6627 -1.11149 0 36.7665 -2.85143 0 36.7665 -2.85143 0 -24.6627 -1.11149 0 
19.3421 0.28 0 0 -0.973697 1.70084 0 -0.96958 2.14362 0 -0.96958 2.14362 0 -0.973697 1.70084 0 -23.3034 -3.31877 0 38.7698 -8.43475 0 38.7698 -8.43475 0 -23.3034 -3.31877 0 
19.3516 0.28 0 0 -1.01724 1.68989 0 -0.890204 2.11626 0 -0.890204 2.11626 0 -1.01724 1.68989 0 -21.7694 -5.47874 0 39.6883 -13.6757 0 39.6883 -13.6757 0 -21.7694 -5.47874 0 
19.361 0.28 0 0 -1.05742 1.67476 0 -0.810834 2.07947 0 -0.810834 2.07947 0 -1.05742 1.67476 0 -20.0922 -7.56113 0 39.6851 -18.3972 0 39.6851 -18.3972 0 -20.0922 -7.56113 0 
19.3705 0.28 0 0 -1.09403 1.65569 0 -0.732843 2.03451 0 -0.732843 2.03451 0 -1.09403 1.65569 0 -18.3069 -9.53819 0 38.9952 -22.4817 0 38.9952 -22.4817 0 -18.3069 -9.53819 0 
19.3799 0.28 0 0 -1.12694 1.63292 0 -0.657129 1.98277 0 -0.657129 1.98277 0 -1.12694 1.63292 0 -16.451 -11.3852 0 37.8571 -25.8703 0 37.8571 -25.8703 0 -16.451 -11.3852 0 
19.3893 0.28 0 0 -1.15606 1.60675 0 -0.584194 1.92566 0 -0.584194 1.92566 0 -1.15606 1.60675 0 -14.5619 -13.0808 0 36.4674 -28.5516 0 36.4674 -28.5516 0 -14.5619 -13.0808 0 
19.3988 0.28 0 0 -1.18141 1.57754 5.79085e-17 -0.514266 1.86457 -5.79085e-17 -0.514266 1.86457 0 -1.18141 1.57754 0 -12.6751 -14.6067 2.89543e-14 34.9637 -30.5479 -2.89543e-14 34.9637 -30.5479 0 -12.6751 -14.6067 0 
19.4082 0.28 0 0 -1.20306 1.54565 0 -0.447411 1.80076 0 -0.447411 1.80076 0 -1.20306 1.54565 0 -10.8231 -15.947 -2.89543e-14 33.4277 -31.9021 2.89543e-14 33.4277 -31.9021 0 -10.8231 -15.947 0 
19.4177 0.28 0 0 -1.22113 1.51147 5.31026e-17 -0.383617 1.73542 -5.31026e-17 -0.383617 1.73542 0 -1.22113 1.51147 0 -9.03496 -17.0884 2.65513e-14 31.8971 -32.6688 -2.65513e-14 31.8971 -32.6688 0 -9.03496 -17.0884 0 
19.4271 0.28 0 0 -1.2358 1.47543 0 -0.322855 1.66961 0 -0.322855 1.66961 0 -1.2358 1.47543 0 -7.33544 -18.0184 -2.65513e-14 30.381 -32.9071 2.65513e-14 30.381 -32.9071 0 -7.33544 -18.0184 0 
19.4366 0.28 0 0 -1.24729 1.43798 0 -0.265114 1.60426 0 -0.265114 1.60426 0 -1.24729 1.43798 0 -5.74561 -18.7252 0 28.8707 -32.6765 0 28.8707 -32.6765 0 -5.74561 -18.7252 0 
19.446 0.28 0 0 -1.25585 1.39959 0 -0.210415 1.54019 0 -0.210415 1.54019 0 -1.25585 1.39959 0 -4.28313 -19.1967 0 27.3494 -32.0333 0 27.3494 -32.0333 0 -4.28313 -19.1967 0 
19.4554 0.28 0 0 -1.26178 1.36075 0 -0.158821 1.47813 0 -0.158821 1.47813 0 -1.26178 1.36075 0 -2.96277 -19.4197 0 25.7967 -31.0283 0 25.7967 -31.0283 0 -2.96277 -19.4197 0 
19.4649 0.28 0 0 -1.26537 1.32199 4.5052e-17 -0.110437 1.41873 -4.5052e-17 -0.110437 1.41873 0 -1.26537 1.32199 0 -1.797 -19.3799 2.2526e-14 24.1921 -29.7046 -2.2526e-14 24.1921 -29.7046 0 -1.797 -19.3799 0 
19.4743 0.28 0 0 -1.26697 1.28387 0 -0.0654061 1.36253 0 -0.0654061 1.36253 0 -1.26697 1.28387 0 -0.796382 -19.0613 -2.2526e-14 22.5156 -28.0965 2.2526e-14 22.5156 -28.0965 0 -0.796382 -19.0613 0 
19.4838 0.28 0 0 -1.26691 1.24697 4.32965e-17 -0.0239091 1.31008 -4.32965e-17 -0.0239091 1.31008 0 -1.26691 1.24697 0 0.0301143 -18.4468 2.16482e-14 20.7485 -26.2283 -2.16482e-14 20.7485 -26.2283 0 0.0301143 -18.4468 0 
19.4932 0.28 0 0 -1.26556 1.21194 4.26544e-17 0.0138381 1.26185 -4.26544e-17 0.0138381 1.26185 0 -1.26556 1.21194 0 0.675232 -17.519 -3.21044e-16 18.8736 -24.1153 3.21044e-16 18.8736 -24.1153 0 0.675232 -17.519 0 
19.5027 0.28 0 0 -1.26329 1.17941 4.21406e-17 0.0475879 1.21832 -4.21406e-17 0.0475879 1.21832 0 -1.26329 1.17941 0 1.13387 -16.2612 -2.56883e-16 16.8749 -21.7646 2.56883e-16 16.8749 -21.7646 0 1.13387 -16.2612 0 
19.5121 0.28 0 0 -1.26048 1.15009 0 0.0770648 1.17996 0 0.0770648 1.17996 0 -1.26048 1.15009 0 1.404 -14.6604 -2.10703e-14 14.7385 -19.1785 2.10703e-14 14.7385 -19.1785 0 1.404 -14.6604 0 
19.5216 0.28 0 0 -1.2575 1.12467 0 0.101972 1.14724 0 0.101972 1.14724 0 -1.2575 1.12467 0 1.48807 -12.7094 0 12.4536 -16.358 0 12.4536 -16.358 0 1.48807 -12.7094 0 
19.531 0.28 0 0 -1.25471 1.10385 0 0.122 1.12063 0 0.122 1.12063 0 -1.25471 1.10385 0 1.39479 -10.4114 0 10.0139 -13.308 0 10.0139 -13.308 0 1.39479 -10.4114 0 
19.5405 0.28 0 0 -1.25243 1.08828 4.09932e-17 0.136838 1.10054 -4.09932e-17 0.136838 1.10054 0 -1.25243 1.08828 0 1.141 -7.7833 2.04966e-14 7.4193 -10.0423 -2.04966e-14 7.4193 -10.0423 0 1.141 -7.7833 0 
19.5499 0.28 0 0 -1.25093 1.07857 0 0.146192 1.08737 0 0.146192 1.08737 0 -1.25093 1.07857 0 0.753364 -4.85869 -2.04966e-14 4.67667 -6.5879 2.04966e-14 4.67667 -6.5879 0 0.753364 -4.85869 0 
19.5594 0.28 0 0 -1.25039 1.07519 0 0.149794 1.08139 0 0.149794 1.08139 0 -1.25039 1.07519 0 0.26926 -1.68985 0 1.80103 -2.9879 0 1.80103 -2.9879 0 0.26926 -1.68985 0 
19.5688 0.28 0 0 -1.25765 1.08721 0 0.148619 1.07841 0 0.148619 1.07841 0 -1.25765 1.08721 0 -3.63161 6.00892 0 -0.587197 -1.49217 0 -0.587197 -1.49217 0 -3.63161 6.00892 0 
19.5783 0.28 0 0 -1.26181 1.10023 0 0.140282 1.08797 0 0.140282 1.08797 0 -1.26181 1.10023 0 -2.08008 6.5109 0 -4.16861 4.78106 0 -4.16861 4.78106 0 -2.08008 6.5109 0 
19.5877 0.28 0 0 -1.2676 1.12017 0 0.126703 1.10339 0 0.126703 1.10339 0 -1.2676 1.12017 0 -2.89193 9.97134 0 -6.7896 7.71142 0 -6.7896 7.71142 0 -2.89193 9.97134 0 
19.5972 0.28 0 -4.14192e-17 -1.27492 1.14666 0 0.108217 1.12409 0 0.108217 1.12409 4.14192e-17 -1.27492 1.14666 -2.07096e-14 -3.66245 13.2452 0 -9.24325 10.3475 0 -9.24325 10.3475 2.07096e-14 -3.66245 13.2452 0 
19.6066 0.28 0 0 -1.28366 1.17927 0 0.0851731 1.1494 0 0.0851731 1.1494 0 -1.28366 1.17927 2.07096e-14 -4.37168 16.3048 0 -11.5217 12.6548 0 -11.5217 12.6548 -2.07096e-14 -4.37168 16.3048 0 
19.6161 0.28 0 0 -1.29368 1.21754 0 0.0579237 1.17863 0 0.0579237 1.17863 0 -1.29368 1.21754 0 -5.00596 19.1358 0 -13.6247 14.6162 0 -13.6247 14.6162 0 -5.00596 19.1358 0 
19.6255 0.28 0 0 -1.30478 1.26101 0 0.0268089 1.21108 0 0.0268089 1.21108 0 -1.30478 1.26101 0 -5.55473 21.7327 0 -15.5574 16.2279 0 -15.5574 16.2279 0 -5.55473 21.7327 0 
19.635 0.28 0 0 -1.3168 1.3092 0 -0.00784928 1.24608 0 -0.00784928 1.24608 0 -1.3168 1.3092 0 -6.00691 24.094 0 -17.3291 17.4966 0 -17.3291 17.4966 0 -6.00691 24.094 0 
19.6445 0.28 0 0 -1.32949 1.36163 0 -0.045751 1.28295 0 -0.045751 1.28295 0 -1.32949 1.36163 0 -6.34733 26.2171 0 -18.9509 18.435 0 -18.9509 18.435 0 -6.34733 26.2171 0 
19.6539 0.28 0 0 -1.3426 1.41782 0 -0.0866191 1.32107 0 -0.0866191 1.32107 0 -1.3426 1.41782 0 -6.55362 28.0947 0 -20.4341 19.0596 0 -20.4341 19.0596 0 -6.55362 28.0947 0 
19.6634 0.28 0 0 -1.35579 1.47724 0 -0.130197 1.35984 0 -0.130197 1.35984 0 -1.35579 1.47724 0 -6.59385 29.7114 0 -21.7888 19.3876 0 -21.7888 19.3876 0 -6.59385 29.7114 0 
19.6728 0.28 0 0 -1.36864 1.53933 0 -0.176242 1.39871 0 -0.176242 1.39871 0 -1.36864 1.53933 0 -6.42501 31.0428 0 -23.0228 19.4361 0 -23.0228 19.4361 0 -6.42501 31.0428 0 
19.6823 0.28 0 0 -1.38062 1.60344 0 -0.224525 1.43716 0 -0.224525 1.43716 0 -1.38062 1.60344 0 -5.99251 32.0547 0 -24.1412 19.2209 0 -24.1412 19.2209 0 -5.99251 32.0547 0 
19.6917 0.28 0 0 -1.39108 1.66884 0 -0.274815 1.47467 0 -0.274815 1.47467 0 -1.39108 1.66884 0 -5.23089 32.7039 0 -25.1452 18.7562 0 -25.1452 18.7562 0 -5.23089 32.7039 0 
19.7012 0.28 0 0 -1.39922 1.73472 0 -0.32688 1.51078 0 -0.32688 1.51078 0 -1.39922 1.73472 0 -4.06595 32.9398 0 -26.0325 18.0551 0 -26.0325 18.0551 0 -4.06595 32.9398 0 
19.7107 0.28 0 0 -1.40405 1.80014 0 -0.380474 1.54504 0 -0.380474 1.54504 0 -1.40405 1.80014 0 -2.4191 32.7059 0 -26.7967 17.1295 0 -26.7967 17.1295 0 -2.4191 32.7059 0 
19.7201 0.28 0 0 -1.40448 1.86402 0 -0.435329 1.57702 0 -0.435329 1.57702 0 -1.40448 1.86402 0 -0.214325 31.9428 0 -27.4278 15.9912 0 -27.4278 15.9912 0 -0.214325 31.9428 0 
19.7296 0.28 0 0 -1.39926 1.9252 0 -0.491154 1.60632 0 -0.491154 1.60632 0 -1.39926 1.9252 0 2.61057 30.5912 0 -27.9125 14.6524 0 -27.9125 14.6524 0 2.61057 30.5912 0 
19.739 0.28 0 -6.32358e-17 -1.38709 1.9824 0 -0.547624 1.63258 0 -0.547624 1.63258 6.32358e-17 -1.38709 1.9824 -3.16179e-14 6.08785 28.5964 0 -28.2348 13.1266 0 -28.2348 13.1266 3.16179e-14 6.08785 28.5964 0 
19.7485 0.28 0 0 -1.36669 2.03423 0 -0.604379 1.65544 0 -0.604379 1.65544 0 -1.36669 2.03423 3.16179e-14 10.1985 25.915 0 -28.3774 11.4292 0 -28.3774 11.4292 -3.16179e-14 10.1985 25.915 0 
19.758 0.28 0 0 -1.33699 2.07928 0 -0.661025 1.67459 0 -0.661025 1.67459 0 -1.33699 2.07928 0 14.8482 22.5244 0 -28.3232 9.57842 0 -28.3232 9.57842 0 14.8482 22.5244 0 
19.7674 0.28 0 0 -1.2973 2.11615 0 -0.717139 1.68978 0 -0.717139 1.68978 0 -1.2973 2.11615 0 19.847 18.4355 0 -28.0569 7.59574 0 -28.0569 7.59574 0 19.847 18.4355 0 
19.7769 0.28 0 -7.2072e-17 -1.24749 2.14356 0 -0.772273 1.7008 0 -0.772273 1.7008 7.2072e-17 -1.24749 2.14356 -3.6036e-14 24.9063 13.7067 0 -27.5668 5.50577 0 -27.5668 5.50577 3.6036e-14 24.9063 13.7067 0 
19.7864 0.28 0 0 -1.18816 2.16047 0 -0.825967 1.70747 0 -0.825967 1.70747 0 -1.18816 2.16047 3.6036e-14 29.6648 8.45536 0 -26.8471 3.33631 0 -26.8471 3.33631 -3.6036e-14 29.6648 8.45536 0 
19.7958 0.28 0 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -0.877765 1.7097 0 -1.12065 2.16619 0 33.7521 2.85885 0 -25.8992 1.11771 0 -25.8992 1.11771 0 33.7521 2.85885 0 
19.8053 0.28 0 0 -1.04691 2.16047 0 -0.92723 1.70747 0 -0.92723 1.70747 0 -1.04691 2.16047 0 36.8728 -2.85916 0 -24.7327 -1.11797 0 -24.7327 -1.11797 0 36.8728 -2.85916 0 
19.8148 0.28 0 0 -0.969149 2.14355 0 -0.973961 1.70079 0 -0.973961 1.70079 0 -0.969149 2.14355 0 38.8792 -8.45744 0 -23.3651 -3.33807 0 -23.3651 -3.33807 0 38.8792 -8.45744 0 
19.8242 0.28 0 0 -0.889557 2.11613 0 -1.0176 1.68977 0 -1.0176 1.68977 0 -0.889557 2.11613 0 39.7959 -13.7122 0 -21.8219 -5.51052 0 -21.8219 -5.51052 0 39.7959 -13.7122 0 
19.8337 0.28 0 0 -0.809982 2.07924 0 -1.05787 1.67456 0 -1.05787 1.67456 0 -0.809982 2.07924 0 39.7878 -18.4457 0 -20.1346 -7.60486 0 -20.1346 -7.60486 0 39.7878 -18.4457 0 
19.8431 0.28 0 0 -0.731799 2.03416 0 -1.09455 1.65537 0 -1.09455 1.65537 0 -0.731799 2.03416 0 39.0912 -22.5405 0 -18.3389 -9.59321 0 -18.3389 -9.59321 0 39.0912 -22.5405 0 
19.8526 0.28 0 0 -0.655907 1.98228 0 -1.1275 1.63247 0 -1.1275 1.63247 0 -0.655907 1.98228 0 37.9461 -25.9378 0 -16.4723 -11.4508 0 -16.4723 -11.4508 0 37.9461 -25.9378 0 
19.8621 0.28 0 0 -0.582807 1.92503 0 -1.15664 1.60616 0 -1.15664 1.60616 0 -0.582807 1.92503 0 36.55 -28.6266 0 -14.5727 -13.156 0 -14.5727 -13.156 0 36.55 -28.6266 0 
19.8716 0.28 0 0 -0.512725 1.86377 0 -1.18199 1.57678 0 -1.18199 1.57678 0 -0.512725 1.86377 0 35.0411 -30.6294 0 -12.6757 -14.6906 0 -12.6757 -14.6906 0 35.0411 -30.6294 0 
19.881 0.28 0 0 -0.445723 1.79979 0 -1.20362 1.5447 0 -1.20362 1.5447 0 -0.445723 1.79979 0 33.501 -31.9896 0 -10.8141 -16.0389 0 -10.8141 -16.0389 0 33.501 -31.9896 0 
19.8905 0.28 0 0 -0.381787 1.73427 0 -1.22166 1.51033 0 -1.22166 1.51033 0 -0.381787 1.73427 0 31.9678 -32.7619 0 -9.01709 -17.1873 0 -9.01709 -17.1873 0 31.9678 -32.7619 0 
19.9 0.28 0 0 -0.320888 1.66826 0 -1.23627 1.47408 0 -1.23627 1.47408 0 -0.320888 1.66826 0 30.4498 -33.0056 0 -7.30952 -18.1235 0 -7.30952 -18.1235 0 30.4498 -33.0056 0 
19.9094 0.28 0 0 -0.26301 1.6027 0 -1.2477 1.43641 0 -1.2477 1.43641 0 -0.26301 1.6027 0 28.9386 -32.7801 0 -5.71256 -18.8356 0 -5.71256 -18.8356 0 28.9386 -32.7801 0 
19.9189 0.28 0 0 -0.208177 1.53841 0 -1.25619 1.39779 0 -1.25619 1.39779 0 -0.208177 1.53841 0 27.4168 -32.1417 0 -4.2439 -19.3113 0 -4.2439 -19.3113 0 27.4168 -32.1417 0 
19.9284 0.28 0 -4.62093e-17 -0.156449 1.47613 0 -1.26202 1.35871 0 -1.26202 1.35871 4.62093e-17 -0.156449 1.47613 -2.31047e-14 25.864 -31.1409 0 -2.91838 -19.5377 0 -2.91838 -19.5377 2.31047e-14 25.864 -31.1409 0 
19.9378 0.28 0 0 -0.10793 1.41649 0 -1.26552 1.31971 0 -1.26552 1.31971 0 -0.10793 1.41649 2.31047e-14 24.2592 -29.8206 0 -1.74849 -19.4999 0 -1.74849 -19.4999 -2.31047e-14 24.2592 -29.8206 0 
19.9473 0.28 0 -4.40883e-17 -0.0627657 1.36006 0 -1.26701 1.28135 0 -1.26701 1.28135 4.40883e-17 -0.0627657 1.36006 -2.20442e-14 22.5822 -28.2147 0 -0.744922 -19.1821 0 -0.744922 -19.1821 2.20442e-14 22.5822 -28.2147 0 
19.9568 0.28 0 0 -0.0211374 1.30737 0 -1.26684 1.24421 0 -1.26684 1.24421 0 -0.0211374 1.30737 2.20442e-14 20.8142 -26.3471 0 0.0832798 -18.5668 0 0.0832798 -18.5668 -2.20442e-14 20.8142 -26.3471 0 
19.9663 0.28 0 0 0.0167372 1.2589 0 -1.26539 1.20894 0 -1.26539 1.20894 0 0.0167372 1.2589 0 18.9373 -24.2325 0 0.728707 -17.6359 0 0.728707 -17.6359 0 18.9373 -24.2325 0 
19.9757 0.28 0 0 0.0506081 1.21515 0 -1.26301 1.1762 0 -1.26301 1.1762 0 0.0506081 1.21515 0 16.9355 -21.8776 0 1.1861 -16.3728 0 1.1861 -16.3728 0 16.9355 -21.8776 0 
19.9852 0.28 0 -4.1735e-17 0.080197 1.17658 0 -1.26011 1.14667 0 -1.26011 1.14667 4.1735e-17 0.080197 1.17658 -2.08675e-14 14.7944 -19.2841 0 1.45324 -14.7635 0 1.45324 -14.7635 2.08675e-14 14.7944 -19.2841 0 
19.9947 0.28 0 -4.14192e-17 0.105204 1.14367 0 -1.25704 1.12107 0 -1.25704 1.12107 4.14192e-17 0.105204 1.14367 1.57905e-16 12.5033 -16.4527 0 1.53244 -12.801 0 1.53244 -12.801 -1.57905e-16 12.5033 -16.4527 0 
20.0042 0.28 0 0 0.125314 1.1169 0 -1.25418 1.10009 0 -1.25418 1.10009 0 0.125314 1.1169 2.07096e-14 10.0555 -13.3878 0 1.4323 -10.4879 0 1.4323 -10.4879 -2.07096e-14 10.0555 -13.3878 0 
20.0136 0.28 0 0 0.140216 1.09669 0 -1.25184 1.08441 0 -1.25184 1.08441 0 0.140216 1.09669 0 7.45075 -10.1034 0 1.16969 -7.84108 0 1.16969 -7.84108 0 7.45075 -10.1034 0 
20.0231 0.28 0 -4.08563e-17 0.149608 1.08344 0 -1.2503 1.07462 0 -1.2503 1.07462 4.08563e-17 0.149608 1.08344 -2.04281e-14 4.69628 -6.62672 0 0.771463 -4.89446 0 0.771463 -4.89446 2.04281e-14 4.69628 -6.62672 0 
20.0326 0.28 0 0 0.153223 1.07743 0 -1.24975 1.07122 0 -1.24975 1.07122 0 0.153223 1.07743 2.04281e-14 1.80739 -3.00167 0 0.275386 -1.701 0 0.275386 -1.701 -2.04281e-14 1.80739 -3.00167 0 
20.0421 0.28 0 0 0.152038 1.07447 0 -1.25703 1.08328 0 -1.25703 1.08328 0 0.152038 1.07447 0 -0.592757 -1.48411 0 -3.64323 6.03285 0 -3.64323 6.03285 0 -0.592757 -1.48411 0 
20.0516 0.28 0 0 0.143657 1.08411 0 -1.26123 1.09639 0 -1.26123 1.09639 0 0.143657 1.08411 0 -4.19016 4.82026 0 -2.10022 6.55311 0 -2.10022 6.55311 0 -4.19016 4.82026 0 
20.061 0.28 0 0 0.130012 1.09965 0 -1.26708 1.11646 0 -1.26708 1.11646 0 0.130012 1.09965 0 -6.82285 7.77239 0 -2.92278 10.0356 0 -2.92278 10.0356 0 -6.82285 7.77239 0 
20.0705 0.28 0 0 0.111439 1.1205 4.14192e-17 -1.27448 1.14312 -4.14192e-17 -1.27448 1.14312 0 0.111439 1.1205 0 -9.28659 10.4268 2.07096e-14 -3.70212 13.3279 -2.07096e-14 -3.70212 13.3279 0 -9.28659 10.4268 0 
20.08 0.28 0 0 0.0882917 1.146 0 -1.28332 1.17592 0 -1.28332 1.17592 0 0.0882917 1.146 0 -11.5734 12.7489 -2.07096e-14 -4.4181 16.4019 2.07096e-14 -4.4181 16.4019 0 -11.5734 12.7489 0 
20.0895 0.28 0 0 0.0609255 1.17544 0 -1.29343 1.21441 0 -1.29343 1.21441 0 0.0609255 1.17544 0 -13.6831 14.7214 0 -5.05704 19.2434 0 -5.05704 19.2434 0 -13.6831 14.7214 0 
20.099 0.28 0 0 0.0296833 1.20813 4.26544e-17 -1.30465 1.2581 -4.26544e-17 -1.30465 1.2581 0 0.0296833 1.20813 0 -15.6211 16.341 2.13272e-14 -5.60852 21.8472 -2.13272e-14 -5.60852 21.8472 0 -15.6211 16.341 0 
20.1084 0.28 0 0 -0.00511035 1.24336 0 -1.31677 1.30653 0 -1.31677 1.30653 0 -0.00511035 1.24336 0 -17.3968 17.6146 -2.13272e-14 -6.06169 24.2122 2.13272e-14 -6.06169 24.2122 0 -17.3968 17.6146 0 
20.1179 0.28 0 0 -0.0431538 1.28047 0 -1.32958 1.3592 0 -1.32958 1.3592 0 -0.0431538 1.28047 0 -19.0217 18.5555 0 -6.4016 26.3365 0 -6.4016 26.3365 0 -19.0217 18.5555 0 
20.1274 0.28 0 0 -0.0841685 1.31883 0 -1.34279 1.41562 0 -1.34279 1.41562 0 -0.0841685 1.31883 0 -20.5074 19.1806 0 -6.60614 28.2131 0 -6.60614 28.2131 0 -20.5074 19.1806 0 
20.1369 0.28 0 0 -0.127897 1.35784 0 -1.35608 1.47528 0 -1.35608 1.47528 0 -0.127897 1.35784 0 -21.864 19.5074 0 -6.64359 29.8272 0 -6.64359 29.8272 0 -21.864 19.5074 0 
20.1464 0.28 0 0 -0.174096 1.39695 0 -1.36902 1.53759 0 -1.36902 1.53759 0 -0.174096 1.39695 0 -23.0998 19.5534 0 -6.47109 31.1548 0 -6.47109 31.1548 0 -23.0998 19.5534 0 
20.1559 0.28 0 0 -0.222536 1.43562 0 -1.38109 1.60191 0 -1.38109 1.60191 0 -0.222536 1.43562 0 -24.2198 19.3345 0 -6.03418 32.1621 0 -6.03418 32.1621 0 -24.2198 19.3345 0 
20.1653 0.28 0 0 -0.272987 1.47335 0 -1.39162 1.66753 0 -1.39162 1.66753 0 -0.272987 1.47335 0 -25.2254 18.8652 0 -5.26739 32.8063 0 -5.26739 32.8063 0 -25.2254 18.8652 0 
20.1748 0.28 0 0 -0.325215 1.50967 5.31026e-17 -1.39981 1.7336 -5.31026e-17 -1.39981 1.7336 0 -0.325215 1.50967 0 -26.1142 18.1585 2.65513e-14 -4.09652 33.0368 -2.65513e-14 -4.09652 33.0368 0 -26.1142 18.1585 0 
20.1843 0.28 0 0 -0.378975 1.54412 -5.5409e-17 -1.4047 1.79919 5.5409e-17 -1.4047 1.79919 0 -0.378975 1.54412 0 -26.8799 17.2266 -5.42558e-14 -2.44281 32.7973 5.42558e-14 -2.44281 32.7973 0 -26.8799 17.2266 0 
20.1938 0.28 0 0 -0.434 1.57628 0 -1.40516 1.86325 0 -1.40516 1.86325 0 -0.434 1.57628 0 -27.5125 16.0811 2.77045e-14 -0.230038 32.0284 -2.77045e-14 -0.230038 32.0284 0 -27.5125 16.0811 0 
20.2033 0.28 0 0 -0.489996 1.60575 0 -1.39995 1.92459 0 -1.39995 1.92459 0 -0.489996 1.60575 0 -27.9983 14.7343 0 2.60426 30.6707 0 2.60426 30.6707 0 -27.9983 14.7343 0 
20.2128 0.28 0 0 -0.546639 1.63215 0 -1.38777 1.98193 0 -1.38777 1.98193 0 -0.546639 1.63215 0 -28.3214 13.1996 0 6.09267 28.6692 0 6.09267 28.6692 0 -28.3214 13.1996 0 
20.2223 0.28 0 0 -0.603568 1.65513 6.58714e-17 -1.36733 2.03389 -6.58714e-17 -1.36733 2.03389 0 -0.603568 1.65513 0 -28.4644 11.4927 3.29357e-14 10.2164 25.9804 -3.29357e-14 10.2164 25.9804 0 -28.4644 11.4927 0 
20.2318 0.28 0 0 -0.660388 1.6744 0 -1.33757 2.07905 0 -1.33757 2.07905 0 -0.660388 1.6744 0 -28.4097 9.63159 -3.29357e-14 14.8809 22.5812 3.29357e-14 14.8809 22.5812 0 -28.4097 9.63159 0 
20.2412 0.28 0 0 -0.716671 1.68967 0 -1.29778 2.11602 0 -1.29778 2.11602 0 -0.716671 1.68967 0 -28.1418 7.63788 0 19.896 18.4822 0 19.896 18.4822 0 -28.1418 7.63788 0 
20.2507 0.28 0 0 -0.771969 1.70075 0 -1.24784 2.1435 0 -1.24784 2.1435 0 -0.771969 1.70075 0 -27.6491 5.5363 0 24.9719 13.7417 0 24.9719 13.7417 0 -27.6491 5.5363 0 
20.2602 0.28 0 0 -0.82582 1.70746 0 -1.18834 2.16046 0 -1.18834 2.16046 0 -0.82582 1.70746 0 -26.9255 3.3548 0 29.7458 8.47711 0 29.7458 8.47711 0 -26.9255 3.3548 0 
20.2697 0.28 0 0 -0.877765 1.7097 0 -1.12065 2.16619 0 -1.12065 2.16619 0 -0.877765 1.7097 0 -25.9724 1.1239 0 33.8455 2.86623 0 33.8455 2.86623 0 -25.9724 1.1239 0 
20.2792 0.28 0 0 -0.927364 1.70746 7.31104e-17 -1.04671 2.16046 -7.31104e-17 -1.04671 2.16046 0 -0.927364 1.70746 0 -24.7992 -1.12415 3.65552e-14 36.974 -2.86652 -3.65552e-14 36.974 -2.86652 0 -24.7992 -1.12415 0 
20.2887 0.28 0 0 -0.974211 1.70074 0 -0.968739 2.1435 0 -0.968739 2.1435 0 -0.974211 1.70074 0 -23.4238 -3.35649 -3.65552e-14 38.9832 -8.47909 3.65552e-14 38.9832 -8.47909 0 -23.4238 -3.35649 0 
20.2982 0.28 0 0 -1.01795 1.68966 0 -0.888942 2.116 0 -0.888942 2.116 0 -1.01795 1.68966 0 -21.8718 -5.54083 0 39.8983 -13.7469 0 39.8983 -13.7469 0 -21.8718 -5.54083 0 
20.3077 0.28 0 0 -1.0583 1.67437 -6.83194e-17 -0.809171 2.07902 6.83194e-17 -0.809171 2.07902 0 -1.0583 1.67437 0 -20.175 -7.64658 -3.41597e-14 39.8854 -18.492 3.41597e-14 39.8854 -18.492 0 -20.175 -7.64658 0 
20.3172 0.28 0 0 -1.09504 1.65508 0 -0.730806 2.03383 0 -0.730806 2.03383 0 -1.09504 1.65508 0 -18.3692 -9.64569 3.41597e-14 39.1825 -22.5965 -3.41597e-14 39.1825 -22.5965 0 -18.3692 -9.64569 0 
20.3267 0.28 0 0 -1.12803 1.63205 0 -0.654745 1.98182 0 -0.654745 1.98182 0 -1.12803 1.63205 0 -16.4924 -11.5133 0 38.0307 -26.0021 0 38.0307 -26.0021 0 -16.4924 -11.5133 0 
